,Unnamed: 0,Unnamed: 0.1,ordensatscan,ordenstata,cod_munici,nombremunicipio,cod_deparata,departamento,cod_region,region,casos_,fecha,año,periodo,month,bimestre,mes,mmyy,danemes,codepisodioONI,ONI,intensidadONI,codintensidadONI,antropica,bosques,cultipermanentes,cultitransitorios,herbazales,mosaico,pastos,vegetasecundaria,zonasacuaticas,otrascoberturas,arido,seco,humedo,pluvial,msnm,minmsnm,maxmsnm,rangomsnm,deforestacion,cuerposdeagua,zonasinundables,zonassusceptiblesdeinundacin,temppromedio,mintemperatura,maxtemperatura,cmprecipitaprom,cmminprecipitacion,cmmaxprecipitacion,coberturaeducacion,saberpro,analfabetismo,mortalidadinfantil,vacunacion,acueducto,deficitviviendacualitativo,deficitviviendacuantitativo,dimencalidaddevida,pob_resto/pob_total,densidadpoblacion,crecimipoblacion,penetracioninternet,dimenurbana,ingresotributario,ingresosmunicipales,dispariedadeconomica,ipm,dimeneconomica,homicidios100k,secuestros100k,hurtos100k,coca,dimseguri,Temperatura,Precipitación,AltTemp,AltPrec,total_poblacion,PromedioTemp,PromedioPrec
15114,8001115,15114,128034,15115,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/07/2016,2016,115,jul,4,7,jul-16,8001115,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,29.86104774,12.18135548,2.1730251309999997,0.11090300199999999,1223967,27.6880226135254,109.837928771973
15115,8001116,15115,129156,15116,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/08/2016,2016,116,aug,4,8,Aug-16,8001116,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,29.900201799999998,81.55393982,2.346185684,0.573411226,1223967,27.554016113281197,142.225921630859
15116,8001117,15116,130278,15117,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/09/2016,2016,117,sep,5,9,sep-16,8001117,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,29.68004799,90.016922,2.27362895,0.529544771,1223967,27.406419754028306,169.9892578125
15117,8001118,15117,131400,15118,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/10/2016,2016,118,oct,5,10,oct-16,8001118,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,27.93929482,273.4215088,0.967469096,1.410378456,1223967,26.971826553344695,193.86393737793
15118,8001119,15118,132522,15119,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/11/2016,2016,119,nov,6,11,nov-16,8001119,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,27.67873573,259.53912349999996,0.7202788590000001,1.929751515,1223967,26.9584579467773,134.493545532227
15119,8001120,15119,133644,15120,8001,"BARRANQUILLA (Distrito Especial, Industrial y Portuario)",8,ATLANTICO,3,Caribe,0,01/12/2016,2016,120,dec,6,12,Dec-16,8001120,1,Ni¤a,Debil,5,56.44020844,11.60792255,0.0,0.0,2.011998892,11.90631866,10.86782455,0.0,5.572889328,0.29590109,0.0,94.42599487,4.2770648,0.0,100.0,100,100,0,0.21162124,6.261384487000001,5.6516203879999996,11.91300488,26.89999962,26.89999962,26.89999962,87.57807922,71.86035156,0.050700000999999995,0.46406877,48.20426559,0.14329908800000002,9.890000342999999,0.966425419,0.1228,0.151600003,0.454950005,0.458664805,0.730688572,0.022362383,,0.262554944,0.905240238,,0.116346925,0.37200069399999997,0.281546295,0.746580184,0.249893174,483.54327390000003,0.0,0.766692638,0.665019155,28.30025673,38.42326355,1.251347065,1.142474413,1223967,27.0489101409912,33.631618499755895
17760,11001001,17760,149,17761,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/01/2007,2007,1,jan,1,1,Jan-07,11001001,2,Ni¤o,Debil,1,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.720000029,9.262607271,58.42891817,-0.7673110590000001,0.8703604709999999,7050228,10.0299185851835,68.1336101675933
17761,11001002,17761,1271,17762,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/02/2007,2007,2,feb,1,2,feb-07,11001002,2,Ni¤o,Debil,1,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.899695543,53.00620934,-1.4189305540000001,0.520554851,7050228,10.318626570251801,102.021678816597
17762,11001003,17762,2393,17763,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/03/2007,2007,3,mar,2,3,mar-07,11001003,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.275920364,202.80721069999998,-1.14088894,1.368725353,7050228,10.4168096578346,148.918954885231
17763,11001004,17763,3515,17764,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/04/2007,2007,4,apr,2,4,Apr-07,11001004,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.25227759,329.5881286,-0.8237297179999999,1.3786571980000002,7050228,10.0760076180944,239.56912087494496
17764,11001005,17764,4637,17765,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/05/2007,2007,5,may,3,5,may-07,11001005,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.820129739,259.1202566,-1.0650378090000001,1.046878754,7050228,9.88516781015216,247.89938476850398
17765,11001006,17765,5759,17766,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/06/2007,2007,6,jun,3,6,jun-07,11001006,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,7.935517851,250.7932475,-1.5293055309999999,1.21966503,7050228,9.46482359013467,206.905946767555
17766,11001007,17766,6881,17767,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/07/2007,2007,7,jul,4,7,jul-07,11001007,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.161793457,143.5738707,-1.191650997,0.840887232,7050228,9.35344460775267,172.75620068244203
17767,11001008,17767,8003,17768,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/08/2007,2007,8,aug,4,8,Aug-07,11001008,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.232258833,173.4446756,-1.439229457,1.2260517640000002,7050228,9.671488656187961,143.013767206444
17768,11001009,17768,9125,17769,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/09/2007,2007,9,sep,5,9,sep-07,11001009,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.297678732,131.4441557,-1.585857875,0.767740222,7050228,9.88353701357572,171.344528630095
17769,11001010,17769,10247,17770,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/10/2007,2007,10,oct,5,10,oct-07,11001010,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.632726042,276.7796516,-1.13548846,1.184818529,7050228,9.7682148578032,233.91447628669
17770,11001011,17770,11369,17771,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/11/2007,2007,11,nov,6,11,nov-07,11001011,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.062685321,179.2797885,-0.7376905029999999,0.821476545,7050228,9.8003762263172,221.254374953936
17771,11001012,17771,12491,17772,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/12/2007,2007,12,dec,6,12,Dec-07,11001012,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.73449943,129.55274509999998,-1.087977557,1.101789474,7050228,9.822477268722821,119.56627140405001
17772,11001013,17772,13613,17773,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/01/2008,2008,13,jan,1,1,Jan-08,11001013,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.628984613,73.14111191,-1.400933711,1.081271485,7155052,10.0299185851835,68.1336101675933
17773,11001014,17773,14735,17774,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/02/2008,2008,14,feb,1,2,feb-08,11001014,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.634016417,80.38574521,-1.6846096769999999,0.798437382,7155052,10.318626570251801,102.021678816597
17774,11001015,17774,15857,17775,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/03/2008,2008,15,mar,2,3,mar-08,11001015,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.733073021000001,99.74940412,-1.683736301,0.6725936579999999,7155052,10.4168096578346,148.918954885231
17775,11001016,17775,16979,17776,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/04/2008,2008,16,apr,2,4,Apr-08,11001016,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.830798223,216.63954520000001,-1.245209072,0.9067141890000001,7155052,10.0760076180944,239.56912087494496
17776,11001017,17776,18101,17777,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/05/2008,2008,17,may,3,5,may-08,11001017,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.410934934,345.533716,-1.4742326159999999,1.395336659,7155052,9.88516781015216,247.89938476850398
17777,11001018,17777,19223,17778,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/06/2008,2008,18,jun,3,6,jun-08,11001018,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,7.89666264,246.7886589,-1.5681607419999999,1.197591265,7155052,9.46482359013467,206.905946767555
17778,11001019,17778,20345,17779,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/07/2008,2008,19,jul,4,7,jul-08,11001019,1,Ni¤a,Moderada,6,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,7.712669139,252.78538799999998,-1.640775305,1.48074139,7155052,9.35344460775267,172.75620068244203
17779,11001020,17779,21467,17780,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/08/2008,2008,20,aug,4,8,Aug-08,11001020,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.189120653,190.8733061,-1.4823676369999998,1.349238718,7155052,9.671488656187961,143.013767206444
17780,11001021,17780,22589,17781,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/09/2008,2008,21,sep,5,9,sep-08,11001021,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.40405322,171.206817,-1.4794833859999998,1.0001468340000002,7155052,9.88353701357572,171.344528630095
17781,11001022,17781,23711,17782,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,1,01/10/2008,2008,22,oct,5,10,oct-08,11001022,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.895269918,274.17418080000004,-0.8729445840000001,1.173028937,7155052,9.7682148578032,233.91447628669
17782,11001023,17782,24833,17783,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/11/2008,2008,23,nov,6,11,nov-08,11001023,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.110074168999999,308.2106548,-0.6903016479999999,1.406981724,7155052,9.8003762263172,221.254374953936
17783,11001024,17783,25955,17784,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/12/2008,2008,24,dec,6,12,Dec-08,11001024,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.123225806,106.45548400000001,-0.699251159,0.905327165,7155052,9.822477268722821,119.56627140405001
17784,11001025,17784,27077,17785,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/01/2009,2009,25,jan,1,1,Jan-09,11001025,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.003081612,131.1648485,-1.026836714,1.93924046,7259597,10.0299185851835,68.1336101675933
17785,11001026,17785,28199,17786,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/02/2009,2009,26,feb,1,2,feb-09,11001026,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.214485744,82.17356693,-1.104140352,0.8098169890000001,7259597,10.318626570251801,102.021678816597
17786,11001027,17786,29321,17787,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/03/2009,2009,27,mar,2,3,mar-09,11001027,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.155029585,211.52664339999998,-1.261779738,1.4214636090000001,7259597,10.4168096578346,148.918954885231
17787,11001028,17787,30443,17788,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/04/2009,2009,28,apr,2,4,Apr-09,11001028,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,9.12990806,203.1013126,-0.946099235,0.852399065,7259597,10.0760076180944,239.56912087494496
17788,11001029,17788,31565,17789,11001,"BOGOTA, D.C.",11,BOGOTA,2,Andina,0,01/05/2009,2009,29,may,3,5,may-09,11001029,0,Neutro,Ninguna,0,22.61249542,4.650752068,0.154541954,0.0,45.091362,16.56866837,8.063077927,2.281366348,0.291476339,0.28625837,0.0,100.0,0.0,0.0,3493.8774409999996,2300,4100,1800,0.086672656,0.159954488,0.481059223,0.6410136820000001,10.20909119,8.0,16.10000038,119.01353449999999,71.86035156,0.052700002,0.487312973,23.68504333,0.128776625,1.0299999709999998,0.986792862,0.0451,0.146400005,0.717190027,,,,,,,,,,,,,,,,0.71942395,8.785381445,227.4689365,-1.099786104,0.919265549,7259597,9.88516781015216,247.89938476850398
